07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,South,Winston-Salem,10110,Open,In-Store,31.52,14.76,1.1355013550135502,8,4.0,1.0,3.94,31.52,0.0,8.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,South,Winston-Salem,10110,Open,Online,6.98,0.0,,2,0.0,,3.49,7.88,0.0,2.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,South,Woodruff,10224,Open,In-Store,11.07,44.28,-0.75,3,12.0,-0.75,3.69,11.07,0.0,3.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,South,Woodruff,10224,Open,Online,11.57,3.69,2.13550135501355,3,1.0,2.0,3.856666666666667,11.57,0.0,3.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Arroyo,10237,Open,In-Store,124.09,35.63,2.482739264664608,23,7.0,2.2857142857142856,5.395217391304348,126.27,0.0,23.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Arroyo,10237,Open,Online,8.34,0.0,,2,0.0,,4.17,10.98,0.0,2.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Beverly Hills,10022,Open,In-Store,76.86,25.45,2.0200392927308446,14,5.0,1.8,5.49,76.86,0.0,14.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Brea,10594,Open,In-Store,50.94,35.63,0.4296940780241369,10,7.0,0.4285714285714285,5.093999999999999,54.9,0.0,10.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Brea,10594,Open,Online,9.66,10.18,-0.0510805500982318,2,2.0,0.0,4.83,10.98,0.0,2.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Brentwood,10074,Open,In-Store,45.91,91.62,-0.4989085352543113,9,18.0,-0.5,5.101111111111111,49.41,0.0,9.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Brentwood,10074,Open,Online,0.0,5.09,-1.0,0,1.0,-1.0,,,,,
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Brookhurst,10768,Open,In-Store,52.93,101.8,-0.4800589390962672,11,20.0,-0.45,4.8118181818181816,60.39,0.0,11.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Brookhurst,10768,Open,Online,15.15,10.18,0.4882121807465618,3,2.0,0.5,5.05,16.47,0.0,3.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Burbank,10545,Open,In-Store,77.53,10.18,6.615913555992141,15,2.0,6.5,5.168666666666667,82.35,0.0,15.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Camelback,10476,Open,In-Store,42.93,35.63,0.2048835251192814,9,7.0,0.2857142857142857,4.77,44.91,0.0,9.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Camelback,10476,Open,Online,9.98,5.09,0.9607072691552062,2,1.0,1.0,4.99,9.98,0.0,2.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Chandler,10272,Open,In-Store,39.92,96.71,-0.5872195222831145,8,19.0,-0.5789473684210527,4.99,39.92,0.0,8.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Chandler,10272,Open,Online,4.99,5.09,-0.0196463654223968,1,1.0,0.0,4.99,4.99,0.0,1.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Culver City,10764,Open,In-Store,170.63,91.62,0.8623662955686532,35,18.0,0.9444444444444444,4.8751428571428574,192.15,0.0,35.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Culver City,10764,Open,Online,30.3,15.27,0.9842829076620824,6,3.0,1.0,5.05,32.94,0.0,6.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Del Mar,10434,Open,In-Store,72.04,0.0,,14,0.0,,5.145714285714286,76.86,0.0,14.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Del Mar,10434,Open,Online,68.94,0.0,,14,0.0,,4.924285714285714,76.86,0.0,14.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Downtown LA,10546,Open,In-Store,128.99,66.17,0.949372827565362,25,13.0,0.9230769230769232,5.1596,137.25,0.0,25.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Downtown LA,10546,Open,Online,15.15,25.45,-0.4047151277013753,3,5.0,-0.4,5.05,16.47,0.0,3.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Fairfax,10177,Open,In-Store,82.37,122.16,-0.3257203667321545,17,24.0,-0.2916666666666667,4.845294117647059,93.33,0.0,17.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Fairfax,10177,Open,Online,20.64,10.18,1.0275049115913557,4,2.0,1.0,5.16,21.96,0.0,4.0,0.0
